key,price,total_area,living_area,kitchen_area,land,floor_number,total_floors,year,bedrooms_number,passenger_lifts_number,cargo_lifts_number,material_type,balconies_number,loggias_number,lng,lat,underground
https://www.cian.ru/sale/flat/259700008/,403000000,366.67,,,0,3,3,2021,,,,,,1,37.600531,55.775905,True
https://www.cian.ru/sale/flat/260926950/,61800000,72.4,,,0,7,11,,,,,monolithBrick,0,0,37.572836,55.725118,True
https://www.cian.ru/sale/flat/258645910/,96500000,210.0,130.0,20.0,0,17,17,,,,,,,1,37.530939,55.692013,True
https://www.cian.ru/sale/flat/257705341/,122600000,147.6,66.4,26.8,0,4,13,,,,,monolithBrick,1,0,37.572288,55.727724,True
https://www.cian.ru/sale/flat/261264681/,3904000,16.1,,,0,1,3,,,,,,,,37.619567,55.673407,True
https://www.cian.ru/sale/flat/261517781/,89900000,192.0,,17.0,0,4,6,1914,,1,0,,0,0,37.604798,55.770411,True
https://www.cian.ru/sale/flat/262223311/,3940000,13.0,10.5,,0,3,3,,,1,1,monolith,0,0,37.619567,55.673407,True
https://www.cian.ru/sale/flat/260215959/,23500000,89.6,35.6,30.0,0,1,4,2015,,,,monolith,,1,37.547216,55.920547,False
https://www.cian.ru/sale/flat/263531052/,3500000,258.0,132.0,25.0,0,5,17,2010,,2,2,monolith,0,2,37.61017,55.734091,True
https://www.cian.ru/sale/flat/258452630/,64500000,99.2,,,0,81,95,2017,,1,,monolith,,,37.537425,55.749628,True
https://www.cian.ru/sale/flat/263886391/,1300000,158.1,,,0,12,14,2004,,1,0,brick,0,0,37.609254,55.75896,True
https://www.cian.ru/sale/flat/261314513/,33400000,69.0,,,0,11,18,2018,,1,,monolith,,1,37.564033,55.785169,True
https://www.cian.ru/sale/flat/255174331/,54000000,120.0,,16.0,0,14,18,2002,,2,1,monolith,,,37.511975,55.718375,True
https://www.cian.ru/sale/flat/259611711/,24000000,70.0,31.2,14.0,0,30,37,,,,,monolithBrick,0,0,37.512505,55.76132,False
https://www.cian.ru/sale/flat/243636387/,26500000,79.0,,,0,7,18,2020,,1,1,,1,0,37.458076,55.790352,False
https://www.cian.ru/sale/flat/263090881/,13500000,53.1,28.0,11.1,0,2,16,1982,,1,0,panel,0,1,37.717303,55.765706,True
https://www.cian.ru/sale/flat/256655596/,69990000,114.0,49.3,,0,2,10,2000,,1,1,monolith,,2,37.59365,55.772391,True
https://www.cian.ru/sale/flat/245972435/,3480000,258.0,132.0,25.0,0,5,17,2010,,2,2,monolith,1,0,37.61017,55.734091,True
https://www.cian.ru/sale/flat/214463532/,200000000,198.0,120.0,15.0,0,5,10,2013,,1,1,monolith,1,1,37.601609,55.774867,True
https://www.cian.ru/sale/flat/234765663/,200000000,200.0,,,0,5,10,2013,,1,0,monolith,,,37.601609,55.774867,True
https://www.cian.ru/sale/flat/251511695/,27000000,80.0,,,0,8,14,2012,,1,1,monolithBrick,,1,37.663997,55.714353,True
https://www.cian.ru/sale/flat/258839887/,137000000,166.1,,,0,4,7,,,,,,,,37.598447,55.750261,False
https://www.cian.ru/sale/flat/263619462/,1275000,190.0,,,0,30,85,2015,,1,,,,,37.534397,55.750028,True
https://www.cian.ru/sale/flat/260614910/,36000000,104.0,,,0,34,36,2020,,2,2,monolithBrick,,,37.514985,55.76326,True
https://odintsovo.cian.ru/sale/suburban/238351444/,160000000,750.0,,,4000.0,,2,,5,,,,,,37.119645,55.718233,False
https://solnechnogorsk.cian.ru/sale/suburban/262349483/,75000000,450.0,,,1400.0,,2,,8,,,,,,37.264238,55.89452,False
https://odintsovo.cian.ru/sale/suburban/262773376/,42000000,243.0,,,8.0,,2,,,,,,,,37.146601,55.692369,False
https://krasnogorsk.cian.ru/sale/suburban/259762453/,2999990,600.0,,,2500.0,,3,,4,,,,,,37.248553,55.780056,False
https://odintsovo.cian.ru/sale/suburban/258314819/,1249990,320.0,,,1000.0,,3,,3,,,,,,37.29576,55.728084,False
https://odintsovo.cian.ru/sale/suburban/260454745/,4499990,626.0,,,5000.0,,2,,5,,,,,,37.139875,55.712578,False
https://odintsovo.cian.ru/sale/suburban/263565951/,47999990,650.0,,,2000.0,,4,,6,,,,,,37.146226,55.731485,False
https://www.cian.ru/sale/suburban/238388594/,1500000,720.0,,,2000.0,,2,,6,,,,,,37.35919,55.547163,False
https://odintsovo.cian.ru/sale/suburban/259786859/,111320000,751.3,,,2342.0,,2,,4,,,,,,37.159369,55.698041,False
https://odintsovo.cian.ru/sale/suburban/256001997/,1699990,600.0,,,2400.0,,2,,4,,,,,,37.050592,55.698117,False
https://odintsovo.cian.ru/sale/suburban/260452022/,6499000,1620.0,,,6500.0,,2,,2,,,,,,37.240001,55.729579,False
https://odintsovo.cian.ru/sale/suburban/261423236/,134606000,1014.5,,,4500.0,,4,,5,,,,,,37.082168,55.678674,False
https://www.cian.ru/sale/suburban/238189457/,97000000,700.0,,,3000.0,,2,,4,,,,,,37.309899,55.525695,False
https://odintsovo.cian.ru/sale/suburban/257274168/,125000000,600.0,,,2400.0,,,,,,,,,,37.059216,55.694287,False
https://odintsovo.cian.ru/sale/suburban/257922227/,120000000,1214.2,,,1355.0,,2,,4,,,,,,37.159369,55.698041,False
https://www.cian.ru/sale/suburban/235569765/,89000000,550.0,,,3100.0,,2,,5,,,brick,,,37.153566,55.473837,False
https://odintsovo.cian.ru/sale/suburban/263571564/,1500000,420.0,,,1500.0,,2,,6,,,,,,37.062261,55.737339,False
https://istra.cian.ru/sale/suburban/262914729/,3500000,700.0,,,2600.0,,4,,4,,,brick,,,37.111731,55.803681,False
https://istra.cian.ru/sale/suburban/263376295/,13680000,395.0,,,1160.0,,,,,,,,,,36.763003,55.87944,False
https://krasnogorsk.cian.ru/sale/suburban/260451299/,64999990,298.0,,,800.0,,2,,3,,,,,,37.253809,55.771251,False
https://krasnogorsk.cian.ru/sale/suburban/258314889/,174999000,600.0,,,2000.0,,3,,3,,,,,,37.209674,55.803368,False
https://naro-fominsk.cian.ru/sale/suburban/256801628/,15897000,85.0,,,400.0,,1,,,,,,,,37.062508,55.518371,False
https://istra.cian.ru/sale/suburban/257178996/,18990000,168.0,,,600.0,,2,,,,,,,,36.802423,55.863469,False
https://odintsovo.cian.ru/sale/suburban/259859153/,80000000,491.4,,,2109.0,,2,,4,,,,,,37.159369,55.698041,False
https://istra.cian.ru/sale/suburban/260875027/,90000000,380.0,,,2400.0,,,,4,,,,,,37.133901,55.817016,False
https://istra.cian.ru/sale/suburban/255138957/,400000000,1700.0,,,4000.0,,3,,5,,,,,,37.003643,55.78985,False
https://ruza.cian.ru/sale/suburban/259891355/,12900000,174.7,,,1500.0,,2,,,,,,,,36.339515,55.804013,False
https://istra.cian.ru/sale/suburban/247738849/,73207291,640.0,,,3500.0,,3,,,,,,,,37.003643,55.78985,False
https://www.cian.ru/sale/flat/260539872/,18702681,38.4,20.0,4.5,0,1,8,2021,,,,monolith,,,37.6130937632274,55.7133781550864,True
https://www.cian.ru/sale/flat/239980038/,41073980,113.7,,,0,7,15,2021,,,,monolith,1,,37.6349410489341,55.8077844836563,True
https://www.cian.ru/sale/flat/263223931/,56450000,112.9,57.3,19.2,0,10,28,2022,,,,monolith,,,37.4952353194647,55.7009983066927,True
https://www.cian.ru/sale/flat/257355431/,16712292,26.86,11.1,6.7,0,5,13,2023,,,,monolith,,,37.4964922420799,55.7154510077463,False
https://www.cian.ru/sale/flat/255166150/,21670830,83.03,43.5,13.4,0,4,15,2023,,1,1,monolith,,1,37.4258087375684,55.8194238728036,False
https://www.cian.ru/sale/flat/259232824/,23975000,68.5,,,0,17,23,2023,,1,1,monolith,,,37.4828943464351,55.867318564537,True
https://www.cian.ru/sale/flat/263238311/,42340260,115.4,62.2,27.9,0,6,11,2021,,1,1,monolith,,1,37.6981814573215,55.7802046722795,True
https://www.cian.ru/sale/flat/260485099/,98549669,171.4,,,0,56,85,2015,,,15,monolith,,,37.5340000330648,55.7496709812864,True
https://www.cian.ru/sale/flat/263766309/,22900000,64.0,,,0,19,43,,,2,2,monolithBrick,,,37.512667,55.762996,True
https://www.cian.ru/sale/flat/263515737/,29265216,107.3,70.9,5.7,0,6,52,2024,,,,monolith,,,37.4917282324131,55.7081664150294,False
https://www.cian.ru/sale/flat/261547823/,31610370,112.0,44.0,25.7,0,22,22,2021,,,,monolith,,,37.427237,55.816713,True
https://www.cian.ru/sale/flat/260557280/,37836000,105.1,66.6,,0,19,23,2021,,,,monolith,,,37.4557141469646,55.7322830746566,True
https://www.cian.ru/sale/flat/261632821/,40721158,86.4,,,0,9,85,2015,,,15,monolith,,,37.5340000330648,55.7496709812864,True
https://www.cian.ru/sale/flat/257710009/,142995905,175.51,63.7,59.8,0,12,16,2021,,,,monolith,,,37.549597,55.764242,True
https://odintsovo.cian.ru/sale/flat/260219875/,17076255,79.5,41.7,,0,4,9,2023,,1,1,monolith,,,37.4077344821897,55.6858470342699,False
https://www.cian.ru/sale/flat/256126241/,17646750,77.5,28.0,33.8,0,8,22,2021,,2,1,monolith,,1,37.412056,55.631798,False
https://www.cian.ru/sale/flat/257575548/,30852410,100.6,,,0,28,30,2024,,,,monolithBrick,,,37.6876365403042,55.7211495337652,True
https://www.cian.ru/sale/flat/255919318/,37051425,121.5,,,0,3,32,2020,,1,2,monolith,,,37.5591316355813,55.6570116558116,False
https://www.cian.ru/sale/flat/253653578/,45091408,113.2,41.2,,0,13,32,2023,,,,monolith,,,37.6365153340067,55.7169733749219,False
https://www.cian.ru/sale/flat/248141963/,61600000,123.2,55.8,19.4,0,8,13,2016,,1,1,monolith,,,37.5921761476608,55.7686341352005,True
https://www.cian.ru/sale/flat/262850276/,209999981,207.14,172.6,,0,43,65,2021,,,,monolith,,,37.5483866293065,55.7528092682599,True
https://www.cian.ru/sale/flat/259898970/,11099200,52.4,30.1,,0,12,13,2022,,2,,monolithBrick,,,37.32244,55.503884,False
https://www.cian.ru/sale/flat/247656735/,13892390,30.0,19.5,6.2,0,3,12,2021,,1,1,monolith,,,37.606568,55.707857,True
https://www.cian.ru/sale/flat/263135751/,21827446,55.8,35.6,7.6,0,6,12,2021,,1,1,monolith,,,37.606568,55.707857,True
https://www.cian.ru/sale/flat/252249429/,32600790,100.9,,,0,26,30,2021,,3,1,monolith,,,37.4787659570069,55.8783239291537,True
https://www.cian.ru/sale/flat/261429088/,35770280,124.0,50.0,34.6,0,8,13,2019,,1,1,monolith,,2,37.550801,55.790347,True
https://www.cian.ru/sale/flat/261418243/,36465000,112.2,69.1,17.4,0,14,17,2021,,1,1,monolith,,,37.5046677570718,55.8233793507983,True
https://www.cian.ru/sale/flat/262183649/,63356692,99.65,67.6,6.8,0,5,10,2023,,,,monolith,,,37.5164069305631,55.7315337387034,True
https://www.cian.ru/sale/flat/263651636/,16300000,37.0,,,0,24,24,2020,,1,1,monolithBrick,,,37.514985,55.76326,False
https://www.cian.ru/sale/flat/262857839/,70000000,165.0,,,0,13,30,2003,,2,1,monolithBrick,,,37.448482,55.809085,True
https://www.cian.ru/sale/flat/262179506/,42000000,117.0,,,0,19,24,2020,,2,2,monolithBrick,,,37.514985,55.76326,True
https://www.cian.ru/sale/flat/260481794/,38000000,94.0,55.0,,0,3,36,,,,,monolith,,,37.512505,55.76132,True
https://www.cian.ru/sale/flat/258579980/,36400000,94.0,,,0,28,38,2008,,6,1,monolith,1,0,37.450845,55.807982,True
https://www.cian.ru/sale/flat/256143761/,22000000,44.4,,17.3,0,7,36,2018,,2,1,monolith,,,37.508885,55.763052,False
https://www.cian.ru/sale/flat/257933997/,32000000,95.1,,,0,5,36,,,,,monolithBrick,0,0,37.508885,55.763052,False
https://www.cian.ru/sale/flat/263229261/,65000000,120.0,,53.0,0,20,20,2017,,2,2,monolith,0,0,37.514778,55.663618,False
https://www.cian.ru/sale/flat/263531081/,37900000,86.5,48.5,12.0,0,21,37,2018,,2,2,monolithBrick,0,0,37.512505,55.76132,True
https://www.cian.ru/sale/flat/258741207/,97280000,128.0,,,0,2,12,2021,,1,1,monolith,,,37.569674,55.726999,True
https://www.cian.ru/sale/flat/262796093/,115050000,177.0,,,0,5,10,2017,,1,,monolith,,,37.567392,55.787837,True
https://www.cian.ru/sale/flat/261720037/,26600665,126.7,72.2,12.9,0,7,20,2014,,1,1,monolith,,2,37.448042,55.82848,True
https://www.cian.ru/sale/flat/262179472/,42800000,130.0,60.0,20.0,0,21,29,2008,,3,1,monolithBrick,,,37.450845,55.807982,True
https://www.cian.ru/sale/flat/261339802/,37900000,86.5,48.5,,0,21,37,,,,,monolith,,,37.512505,55.76132,True
https://www.cian.ru/sale/flat/260033734/,22000000,46.0,,,0,7,19,,,,,monolithBrick,0,0,37.508885,55.763052,False
https://www.cian.ru/sale/flat/258376657/,36400000,94.4,,,0,26,29,2008,,3,1,monolithBrick,,,37.450845,55.807982,True
https://www.cian.ru/sale/flat/258907983/,89900000,192.0,,15.0,0,4,6,,,1,,brick,,1,37.604798,55.770411,True
https://www.cian.ru/sale/flat/260396981/,150000000,220.2,,,0,4,10,2017,,1,,monolith,,,37.567392,55.787837,True
https://www.cian.ru/sale/flat/255853141/,35000000,143.0,,,0,24,24,2013,,3,1,monolith,2,,37.477103,55.715525,False
https://www.cian.ru/sale/flat/260809638/,58500000,115.6,,,0,5,18,2007,,2,1,monolith,2,,37.552498,55.742042,True
https://www.cian.ru/sale/flat/263699872/,2960000,296.0,,,0,55,62,2008,,1,,,,,37.537425,55.749628,True
https://www.cian.ru/sale/flat/238825098/,81900000,180.5,,,0,7,50,,,3,1,,,,37.520671,55.79848,True
https://www.cian.ru/sale/flat/262424222/,199000000,146.0,,,0,6,13,2019,,1,1,monolith,1,0,37.572351,55.735713,True
https://www.cian.ru/sale/flat/258161999/,32990000,48.0,19.8,12.1,0,2,44,2018,,4,2,monolith,0,0,37.564212,55.770806,True
https://www.cian.ru/sale/flat/263110014/,44900000,95.0,,,0,15,78,2020,,,,monolith,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/259251657/,157000000,200.0,,25.0,0,3,6,2002,,1,,,,,37.60293,55.743254,True
https://www.cian.ru/sale/flat/263424962/,27950000,65.0,,17.0,0,3,44,2019,,4,2,monolith,0,0,37.564212,55.770806,True
https://www.cian.ru/sale/flat/262727467/,44900000,118.7,,,0,13,17,,,,,,,2,37.509325,55.700207,True
https://istra.cian.ru/sale/suburban/263498691/,103999000,350.0,,,1300.0,,2,,4,,,,,,36.970658,55.804108,False
https://odintsovo.cian.ru/sale/suburban/257922235/,148925000,1609.4,,,1727.0,,2,,4,,,,,,37.159369,55.698041,False
https://krasnogorsk.cian.ru/sale/suburban/262795292/,159999000,550.0,,,2100.0,,3,,3,,,,,,37.207231,55.768972,False
https://istra.cian.ru/sale/suburban/255840365/,183634250,500.0,,,2400.0,,,,4,,,,,,37.133901,55.817016,False
https://www.cian.ru/sale/suburban/262354754/,6212000,140.0,,,1200.0,,,,,,,,,,35.670707,55.964308,False
https://krasnogorsk.cian.ru/sale/suburban/246075129/,60000000,290.0,,,525.0,,2,,,,,,,,37.2447,55.780269,False
https://krasnogorsk.cian.ru/sale/suburban/231994279/,83000000,662.0,,,2232.0,,,,,,,,,,37.106086,55.777077,False
https://odintsovo.cian.ru/sale/suburban/254064218/,8200000,860.0,,,4600.0,,2,,5,,,,,,37.368658,55.805088,False
https://krasnogorsk.cian.ru/sale/suburban/259282212/,9000000,981.0,,,1500.0,,2,,5,,,,,,37.19457,55.750398,False
https://naro-fominsk.cian.ru/sale/suburban/256801622/,16712000,101.0,,,400.0,,1,,,,,,,,37.062508,55.518371,False
https://istra.cian.ru/sale/suburban/260875040/,184626965,570.0,,,2800.0,,,,5,,,,,,37.133901,55.817016,False
https://krasnogorsk.cian.ru/sale/suburban/262813481/,33000000,243.0,,,833.0,,2,,4,,,,,,37.162674,55.761512,False
https://www.cian.ru/sale/suburban/262354758/,5290000,100.0,,,1200.0,,,,,,,,,,35.670707,55.964308,False
https://ivanteyevka.cian.ru/sale/suburban/257189750/,11400000,135.0,,,700.0,,2,,,,,,,,37.967592,56.01792,False
https://istra.cian.ru/sale/suburban/236156933/,14404889,170.0,,,627.0,,,,,,,,,,37.0673,55.846158,False
https://istra.cian.ru/sale/suburban/257612352/,19900000,240.0,,,500.0,,2,,3,,,wireframe,,,37.091393,55.80698,False
https://istra.cian.ru/sale/suburban/263532792/,45000000,300.0,,,2000.0,,2,,4,,,,,,36.768081,55.861449,False
https://krasnogorsk.cian.ru/sale/suburban/263493227/,1599990,671.0,,,6400.0,,3,,2,,,,,,37.102245,55.77155,False
https://solnechnogorsk.cian.ru/sale/suburban/255960060/,6940000,133.0,,,600.0,,2,,,,,,,,36.903699,56.039193,False
https://istra.cian.ru/sale/suburban/260054271/,27000000,240.0,,,1830.0,,2,,5,,,,,,36.768081,55.861449,False
https://krasnogorsk.cian.ru/sale/suburban/245476731/,37700000,299.0,,,540.0,,,,,,,,,,37.215118,55.796248,False
https://istra.cian.ru/sale/suburban/260456504/,47774000,350.0,,,1700.0,,2,,4,,,,,,37.137117,55.814103,False
https://www.cian.ru/sale/suburban/248884163/,129000000,1800.0,,,6200.0,,4,,,,,,,,37.207258,55.529028,False
https://ramenskoye.cian.ru/sale/suburban/253526552/,11500000,137.0,,,811.0,,2,2020,4,,,aerocreteBlock,,,37.938451,55.519029,False
https://ramenskoye.cian.ru/sale/suburban/251327046/,12700000,180.0,,,919.0,,2,2020,3,,,brick,,,38.014547,55.527739,False
https://naro-fominsk.cian.ru/sale/suburban/256801701/,24112000,167.0,,,800.0,,2,,,,,,,,37.062508,55.518371,False
https://ramenskoye.cian.ru/sale/suburban/263176554/,29999999,667.0,,,3200.0,,3,2008,0,,,monolith,,,38.172344,55.624393,False
https://www.cian.ru/sale/suburban/260761763/,32000000,250.0,,,800.0,,2,,4,,,brick,,,37.122673,55.522429,False
https://www.cian.ru/sale/flat/229471432/,118624100,210.7,,,0,41,68,2020,,,,monolith,,,37.533742,55.751138,True
https://www.cian.ru/sale/flat/257398229/,214647059,222.5,,,0,5,8,2019,,,,monolith,,,37.592285,55.750069,True
https://www.cian.ru/sale/flat/232156474/,11896292,45.1,10.9,23.6,0,10,25,2022,,1,1,monolith,,,37.4124854908997,55.8250236330409,False
https://www.cian.ru/sale/flat/260860395/,15122954,37.36,10.6,18.9,0,5,43,2025,,,,monolith,,,37.5718057748288,55.8061573028355,True
https://www.cian.ru/sale/flat/256214488/,18386360,68.3,36.3,13.7,0,2,20,2020,,1,1,monolith,,1,37.6862268642102,55.8702288747653,False
https://www.cian.ru/sale/flat/258081536/,45717462,102.27,59.3,6.0,0,19,21,2021,,,,monolith,,,37.655454,55.718116,False
https://www.cian.ru/sale/flat/259378213/,246882353,139.9,,,0,5,5,2019,,,,brick,,,37.5895374169819,55.7487617544371,True
https://www.cian.ru/sale/flat/263372081/,10964771,60.33,36.2,9.5,0,13,16,2022,,3,,monolith,,,37.454852,55.634115,True
https://www.cian.ru/sale/flat/260523901/,19813249,58.02,25.5,18.3,0,8,43,2025,,,,monolith,,,37.5718057748288,55.8061573028355,True
https://odintsovo.cian.ru/sale/flat/263372030/,22548220,84.4,53.2,5.2,0,3,9,2023,,,1,monolith,,,37.4077344821897,55.6858470342699,False
https://www.cian.ru/sale/flat/257375872/,32793700,92.9,48.2,23.8,0,7,29,2024,,2,1,monolith,,,37.4778676059202,55.6933787141724,False
https://www.cian.ru/sale/flat/260683805/,47593700,97.13,,,0,2,11,2023,,1,1,monolith,,,37.5088524378202,55.7426371071459,False
https://www.cian.ru/sale/flat/259086483/,70908281,100.5,81.8,,0,13,32,2023,,,,monolithBrick,,,37.525324,55.734334,False
https://www.cian.ru/sale/flat/243464830/,47899700,120.2,88.7,15.7,0,26,27,2022,,,,monolith,,,37.508432399442,55.7824604075074,True
https://www.cian.ru/sale/flat/253614355/,56993840,218.2,,,0,1,5,2019,,,3,brick,,,37.618354,55.805442,True
https://www.cian.ru/sale/flat/245252363/,77699745,147.7,90.1,17.0,0,17,17,2019,,,,monolithBrick,1,,37.512545104586,55.6622951936401,True
https://www.cian.ru/sale/flat/234150220/,138096459,149.0,67.6,43.0,0,12,16,2021,,,,monolith,,,37.549597,55.764242,True
https://www.cian.ru/sale/flat/262901440/,170340800,181.6,57.3,40.7,0,5,5,2017,,1,1,monolith,,,37.598362001327,55.7533711167238,True
https://www.cian.ru/sale/flat/256146421/,18000446,70.9,,,0,2,30,2024,,,,monolithBrick,,,37.690318749319744,55.71934794368006,True
https://www.cian.ru/sale/flat/261429092/,33298083,98.1,43.6,19.1,0,9,11,2019,,1,1,monolith,,2,37.550801,55.790347,True
https://www.cian.ru/sale/flat/254830267/,40781680,71.9,22.0,20.4,0,2,12,2024,,1,1,monolith,,,37.4824102363245,55.6923294098304,True
https://www.cian.ru/sale/flat/263625618/,41159326,124.5,,11.1,0,34,35,2022,,,,monolithBrick,,,37.4746065236933,55.8598643483642,True
https://www.cian.ru/sale/flat/247930275/,51814800,111.0,74.2,13.0,0,22,23,2023,,,,monolith,,,37.5021119722746,55.7679035522975,False
https://www.cian.ru/sale/flat/254830245/,53006400,81.8,34.1,25.9,0,10,12,2024,,1,1,monolith,,1,37.4824102363245,55.6923294098304,True
https://www.cian.ru/sale/flat/229471420/,63483700,101.9,,,0,58,68,2020,,,,monolith,,,37.533742,55.751138,True
https://www.cian.ru/sale/flat/246609548/,63552300,171.3,97.4,42.7,0,42,42,2023,,6,2,monolith,,,37.5936282409252,55.6784451309267,False
https://www.cian.ru/sale/flat/248141797/,66268800,140.4,51.7,46.3,0,25,28,2019,,1,1,monolith,,,37.5007994087368,55.7358873877983,True
https://www.cian.ru/sale/flat/260630396/,88465807,160.5,,,0,22,40,2021,,,,monolith,,,37.5411235376332,55.7940583646277,True
https://www.cian.ru/sale/flat/240864575/,77000000,130.0,100.0,,0,7,7,2006,,1,0,monolith,,,37.593183,55.749486,True
https://www.cian.ru/sale/flat/258106622/,65163160,95.67,38.7,24.6,0,2,17,,,,,monolith,0,0,37.550567,55.761644,True
https://www.cian.ru/sale/flat/254768640/,34800000,88.0,60.0,16.0,0,2,19,2020,,2,2,monolithBrick,,,37.514985,55.76326,False
https://www.cian.ru/sale/flat/263144934/,64950000,172.7,160.0,,0,5,6,1912,,1,,brick,,,37.640408,55.769722,True
https://www.cian.ru/sale/flat/253548844/,82000000,180.0,,20.0,0,10,57,2006,,2,2,monolithBrick,,,37.520671,55.79848,True
https://www.cian.ru/sale/flat/251281968/,19490000,47.1,16.3,17.6,0,15,36,,,,,monolithBrick,0,0,37.514985,55.76326,False
https://www.cian.ru/sale/flat/261859260/,72300000,212.9,,,0,4,9,,,,,,,,37.671938,55.775753,True
https://www.cian.ru/sale/flat/263386578/,99990000,111.1,,,0,11,20,2017,,1,,,,,37.54904,55.762247,True
https://www.cian.ru/sale/flat/258054135/,210000000,265.0,,,0,5,6,,,,,,,,37.60196,55.743857,False
https://www.cian.ru/sale/flat/258165827/,9487500,412.5,,,0,6,15,2015,,1,,monolith,3,3,37.617114,55.757131,True
https://www.cian.ru/sale/flat/251932461/,4365900,207.9,,31.5,0,5,15,2015,,2,1,monolith,1,,37.617114,55.757131,True
https://www.cian.ru/sale/flat/261072322/,26700000,66.0,,19.0,0,17,51,,,,,monolith,0,0,37.524058,55.754618,True
https://www.cian.ru/sale/flat/263310731/,49500000,141.0,,,0,22,23,2020,,2,2,monolith,,,37.433382,55.714186,False
